signal,isosbestic,time
46.701495805035975,18.69545773514462,194.25
46.833956153178654,18.441509158272865,194.3
46.801437223677645,18.914911868383548,194.35
46.79937458909158,18.679809291292614,194.4
46.91803311274749,18.88499262891178,194.45
47.06211678442488,18.776767412027503,194.5
46.66944658458148,19.000165792477542,194.55
46.42220660106221,18.853738336557136,194.6
46.66570004961639,18.753638624579597,194.65
46.70145799109954,18.845727964591404,194.7
46.7391543055679,18.734805470486428,194.75
46.94776540614909,18.722303857285095,194.8
46.70539714393756,18.764442776094853,194.85
46.9651463007607,18.74184588072762,194.9
46.647796799662245,18.506519508167482,194.95
46.73332569129548,18.622869720499608,195.0
46.713537882274785,18.664267833460514,195.05
46.86514008437447,18.783384401373073,195.1
46.78454301288451,18.53050388741273,195.15
46.67104224134257,18.965803687624287,195.2
46.6762640517791,18.844986997390112,195.25
46.79723445724527,18.557106761299785,195.3
46.839278292255344,18.80814642025695,195.35
46.70431711809354,18.65869377770604,195.4
46.684456515719305,18.760093376695956,195.45
46.606494513786146,18.766210841357715,195.5
46.76274152751956,18.642025412780413,195.55
46.64179526411572,18.70572851531645,195.6
46.72994807495556,18.606585060383324,195.65
46.40177090046872,18.477776920022766,195.7
46.71941516371249,18.5586691365845,195.75
46.55626989722257,18.67710044946112,195.8
46.56012503513621,18.869945657627518,195.85
46.56072836771751,18.512746669124688,195.9
46.65134805408059,18.806451724719594,195.95
46.71028588562028,18.563869847168696,196.0
46.498393383521176,18.56483424332077,196.05
46.704082734724054,18.70460563830964,196.1
46.712218566795976,18.597745474372566,196.15
46.620238065390815,18.586772156045747,196.2
46.52317417436926,18.245620663971742,196.25
46.443381325586365,18.64240378785213,196.3
46.52664808942952,18.56904506503607,196.35
46.699112024865286,18.70504963770201,196.4
46.37403551479918,18.240948250456672,196.45
46.46300972882646,18.559690284080954,196.5
46.49320211856494,18.43302239923036,196.55
46.55117883066477,18.582120527452567,196.6
46.63499849295006,18.39690905060272,196.65
46.598144354910964,18.45632506712858,196.7
46.57271007939751,18.502686228314847,196.75
46.681287175031805,18.6306643065366,196.8
46.51473233545337,18.348358774030466,196.85
46.5210321845851,18.88117332762015,196.9
46.64367185511863,18.50050328515134,196.95
46.58732794789226,18.575221205221027,197.0
46.71461672538334,18.560783069195285,197.05
46.73976528588144,18.699288387872674,197.1
46.38550397139747,18.57998208881905,197.15
46.48374469007478,18.529357208336336,197.2
46.621621555585726,18.400752102900118,197.25
46.569228834612886,18.55832956841187,197.3
46.66534039917104,18.637796027478892,197.35
46.52424467039657,18.730813015917565,197.4
46.654807766059086,18.7492614004445,197.45
46.59481492691532,18.366336431699118,197.5
46.919141288552034,18.60018627907438,197.55
46.74022314113469,18.504215144632997,197.6
46.94126557724215,18.523807988525036,197.65
46.77823386872984,18.587762073474643,197.7
46.70965363793704,18.59408483158108,197.75
46.795651580500355,18.80442866764577,197.8
46.94594065225193,18.64651466056195,197.85
46.543896616412376,18.5343147931957,197.9
46.521094334884864,18.419202672475947,197.95
46.626924864400316,18.385734049982485,198.0
46.73679907363137,18.46814368159174,198.05
46.92913920870218,18.455265727213124,198.1
46.63394768372944,18.477163531152407,198.15
46.714020862929175,18.464142841354334,198.2
46.48524443360088,18.525717361533992,198.25
46.428562153029034,18.42180966617691,198.3
46.68337712687735,18.27751527285583,198.35
46.54242964794019,18.61305739191624,198.4
46.71073615894982,18.35416321464007,198.45
46.26336265226663,18.667790034898616,198.5
46.502458874255225,18.374144340887717,198.55
46.370297541125545,18.69319427584904,198.6
46.484477362548944,18.616148219206732,198.65
46.3722529426378,18.764859945470413,198.7
46.2624793775665,18.64409129164848,198.75
46.28519570999864,18.622934839798628,198.8
46.493807030386456,18.53753836942852,198.85
46.29504783715001,18.88042157478377,198.9
45.98642506078171,18.70395672737548,198.95
46.331891733439434,18.688127092035458,199.0
46.34970731367329,18.329769402661203,199.05
46.264310963578644,18.462455939521803,199.1
46.36824075523276,18.499712048234613,199.15
46.287173470359406,18.512214212465,199.2
46.44142319545538,18.617691803050054,199.25
46.449849189583254,18.640159833194254,199.3
46.208805041360925,18.616346106328468,199.35
46.449491021072895,18.40660270063711,199.4
46.442672136079935,18.769275356467976,199.45
46.46820497714799,18.485116379641816,199.5
46.34653528227487,18.728128640416887,199.55
46.121698608878134,18.709358605372405,199.6
46.43769663083836,18.818860938369554,199.65
46.134197226206425,18.515444065696425,199.7
46.62508915011524,18.385285219287553,199.75
46.45164384292048,18.51449842525292,199.8
46.383653143826244,18.50135720934642,199.85
46.138854285685525,18.625840518433733,199.9
46.181002943470666,18.453586323816033,199.95
46.28047922882019,18.50213238972597,200.0
46.38494023700408,18.44950919439467,200.05
46.124612267122906,18.52738742448922,200.1
46.29682555733106,18.5285887379909,200.15
46.259629763424286,18.816845800578534,200.2
46.30295608959657,18.433302402045896,200.25
46.17428803769076,18.521609089042514,200.3
46.48763931930768,18.461196095966354,200.35
46.33304120919844,18.465196172522976,200.4
46.16205193471468,18.352232229240148,200.45
46.04250715333607,18.617466206605762,200.5
46.1937414887285,18.273973411811344,200.55
45.98001065910789,18.382363741457823,200.6
46.10351259955794,18.35096814414241,200.65
46.13521469387512,18.408044960634562,200.7
46.11012950919123,18.411583630865284,200.75
46.272997408315675,18.521514055190018,200.8
46.23281378084705,18.35450803492791,200.85
46.068858844729704,18.468527220458025,200.9
46.46970115167365,18.54976555754011,200.95
46.24107329120243,18.44435050820407,201.0
46.26733585603664,18.45932603681017,201.05
46.07917114618839,18.65533136833636,201.1
46.46303020652365,18.448574703211264,201.15
46.34255244080894,18.35480054228113,201.2
46.01721351478157,18.477661949525704,201.25
46.16613897120221,18.57194502049625,201.3
46.18437283181724,18.292989243128023,201.35
45.793863992903134,18.25481400796486,201.4
46.054753420045515,18.35657647498292,201.45
46.27245317532443,18.51777844706961,201.5
46.28582331722783,18.40537881974312,201.55
46.19461367082596,18.289322757209497,201.6
46.43977359378734,18.29446127691464,201.65
46.398662897137676,18.47118264046453,201.7
46.712902673703105,18.4247710481912,201.75
46.344370754745746,18.648780849654734,201.8
46.478666037442764,18.48038796050734,201.85
46.53637861921327,18.572757173536683,201.9
46.66680741984524,18.433893295745555,201.95
46.51628963761348,18.618946530938555,202.0
46.70568584871651,18.33319582393407,202.05
46.808692490384885,18.449069913088003,202.1
46.81604614228745,18.467044248102862,202.15
46.64845298754568,18.16615491750535,202.2
46.8210846505356,18.30552029685918,202.25
46.67824842384987,18.40408127651154,202.3
46.80711789128344,18.36861900272191,202.35
46.81986471732324,18.429293663756802,202.4
46.883435500971714,18.33292842821994,202.45
46.97957544194192,18.501114084161564,202.5
46.94055524968219,18.63420830086615,202.55
47.04474738684519,18.528980765888303,202.6
47.14850830157162,18.353951806108512,202.65
47.040538015421696,18.435704495200127,202.7
46.89728113643357,18.60313640935554,202.75
46.81000070455771,18.365417842414633,202.8
46.55457371076625,18.546277559000654,202.85
46.64925223297347,18.371379467806488,202.9
46.41348432135192,18.5629610560612,202.95
46.3335703415415,18.299806045945594,203.0
46.34757623197438,18.355883502438544,203.05
46.16583542513729,18.58998021348262,203.1
46.00920402140308,18.382634952398877,203.15
46.270720364485946,18.524789886239187,203.2
46.11991088617494,18.462565429382277,203.25
45.99289949039989,18.2753894915584,203.3
45.86484821105241,18.348366314885048,203.35
45.72528933443622,18.153118226854087,203.4
46.19146915360198,18.382350722246365,203.45
46.14255788420606,18.64170675231568,203.5
45.908988591623554,18.2190737929302,203.55
45.96851585152909,18.510822674061593,203.6
46.10842147990374,18.366426925766007,203.65
45.914738471710166,18.155101825687886,203.7
46.06232897301672,18.430891134562877,203.75
45.95297032643754,18.38377710500752,203.8
46.24641064052031,18.309546740369576,203.85
45.99809136902353,18.461188160670556,203.9
45.866370600017234,18.323935578175863,203.95
45.869007452777254,18.14272164444716,204.0
46.05156735950993,18.128061490698904,204.05
45.80090766331292,18.436324941357203,204.1
45.860609414825014,18.121394093298477,204.15
45.99826543540784,18.611505665756656,204.2
46.023438740682494,18.278822635784813,204.25
45.830434162246824,18.30196086889439,204.3
45.7846348760173,18.256012522927655,204.35
45.882087312472116,18.197009060095347,204.4
45.93892432837009,18.413163217360374,204.45
45.731787303687994,18.325701649337258,204.5
45.9393921275446,18.10910239759196,204.55
46.00710832637854,18.352970531971682,204.6
45.91344377031462,18.50217465873891,204.65
45.9728300330257,18.445441659084477,204.7
45.90556669822799,18.29440211900097,204.75
45.90237238559308,18.45254847522244,204.8
45.538719867001255,18.38870951985553,204.85
45.90914383002828,18.300606634459253,204.9
45.76606542994284,18.4090397320523,204.95
46.10886206545324,18.269837883093423,205.0
45.72510480700798,18.252981198317904,205.05
45.82599822751965,18.33743065720077,205.1
45.62850368230896,18.495028138731097,205.15
45.79364579181144,18.375435013943076,205.2
46.148918548357685,18.368530561799876,205.25
45.811489861030864,18.337224742124217,205.3
45.76746934998826,18.11458563923988,205.35
45.80269835118931,18.35733965026572,205.4
45.79381757726122,18.385622864178433,205.45
45.82975352899651,18.39583284233862,205.5
45.730746876406165,18.421403196012832,205.55
45.773474222818614,18.35882513097709,205.6
45.72433224662001,18.451927467048364,205.65
45.83198203965017,18.050636342692037,205.7
45.84353590994452,18.315772326207593,205.75
45.78575725039481,18.353054226741815,205.8
45.954406641890074,18.191271024513043,205.85
45.734151655252774,18.19134920148792,205.9
45.81699871191801,18.290063248999758,205.95
45.93438332501561,18.155069353121007,206.0
45.84181344288869,18.204450802600707,206.05
45.70929632044214,18.23179680884576,206.1
45.69556930855376,18.337067514101893,206.15
45.65838993225408,18.19420759076804,206.2
45.586694552915496,18.026686160214357,206.25
45.810563579048825,18.13450222821245,206.3
45.618243885109095,18.103801394183613,206.35
45.81959110035682,18.318881112225416,206.4
45.83996408470921,18.413836492390203,206.45
45.5713972240622,18.415654264769287,206.5
45.75874581551861,18.281458442972628,206.55
45.764068650988996,18.202497501199417,206.6
45.78009458578101,18.332308811638402,206.65
45.74904175551164,18.019128372802466,206.7
45.95507080012418,18.258163377737546,206.75
45.63542978387919,18.272875248005334,206.8
45.56063058307652,18.249583208899512,206.85
45.49367706944958,18.496872152081245,206.9
45.75186504278244,18.03888195790826,206.95
45.80118839281679,18.23710212960143,207.0
45.820880760958666,18.29848789997483,207.05
45.660438467851726,18.2083993123831,207.1
45.64822940989199,18.0434356900453,207.15
45.68112060023332,18.399656702493054,207.2
45.7485658882596,18.4622256345747,207.25
45.34191959222385,18.371466842070575,207.3
45.70394464919578,18.274193923739453,207.35
45.57943285248036,18.01698898880156,207.4
45.6303542960553,17.97085566212238,207.45
45.45739205325689,18.100627290267465,207.5
45.80459147186875,18.102895719933503,207.55
45.411993931715934,18.178977612995777,207.6
45.64578015300113,18.065828556039094,207.65
45.51297470526333,18.26004307064917,207.7
45.469297719109136,18.295629913375844,207.75
45.62147048727953,18.213267891196523,207.8
45.47060333317401,18.12106837662653,207.85
45.51166261717619,18.316264542177628,207.9
45.67610738943236,18.116883132091026,207.95
45.88068504931754,18.385219515527808,208.0
45.52318375188125,18.142315457121253,208.05
45.640400204594506,18.20077659684275,208.1
45.57680331632803,18.378381506718597,208.15
45.459917146894945,18.43588156240138,208.2
45.57148621626471,18.333581030057736,208.25
45.55198855629977,18.1614547002768,208.3
45.601461062175616,18.156547810555814,208.35
45.34842980351305,18.18466338499624,208.4
45.23029652514431,18.32159387971824,208.45
45.70928920981596,18.280095951158287,208.5
45.48946292845699,18.07955488472903,208.55
45.59331212073258,18.300202661406207,208.6
45.52853405493718,18.42045282024862,208.65
45.5520633681769,18.21893769536981,208.7
45.59981755079707,18.206120820237242,208.75
45.445216560651126,18.083634570168098,208.8
45.4860546064708,18.21847260653642,208.85
45.394780792460104,17.9389034065455,208.9
45.35376071680068,18.133587859364834,208.95
45.515192182732136,18.104444823468704,209.0
45.43975962374765,17.869936360319354,209.05
45.53013167782536,18.338028463869648,209.1
45.39508459652532,18.097080882115137,209.15
45.43188530216542,17.96859372457518,209.2
45.310648525731196,18.08609002079847,209.25
45.21058678196434,18.265011589545445,209.3
45.31379971639013,18.31818153605227,209.35
45.55749589800978,18.359229863520437,209.4
45.40313603239649,18.322573455644722,209.45
45.54694282805981,17.899258547657787,209.5
45.60345742753543,18.36264843322741,209.55
45.28272714565536,17.946127476956875,209.6
45.33820396783098,18.371323561110337,209.65
45.43250148944898,17.848719214703685,209.7
45.52028430610683,18.25151538342607,209.75
45.41868047199628,18.01196541928925,209.8
45.38540992058742,18.30977149661536,209.85
45.405099314985094,18.267794195385708,209.9
45.43219100911246,18.296992779876142,209.95
45.49936309695442,18.298274930966215,210.0
45.46900070438319,18.069346093287617,210.05
45.4275835838531,18.2526791414162,210.1
45.30540455716024,18.220260479144454,210.15
45.299433296579494,18.282208800337283,210.2
45.267485678960675,18.316598934295786,210.25
45.333783800494714,18.09316202536168,210.3
45.46300714078352,18.151656965980575,210.35
45.444048466043775,18.206607902970077,210.4
45.24279918173328,18.208850850358218,210.45
45.372542365687195,17.99341983000978,210.5
45.26889873364476,17.98455690365518,210.55
45.316338903150054,18.189181234015493,210.6
45.41343456076739,18.319020318843712,210.65
45.35620223757348,18.53680067045693,210.7
45.288210041928046,18.24932803476624,210.75
45.336469069963755,18.224633585371006,210.8
45.570896692623855,18.418559816369925,210.85
45.13146919678193,18.143094220591237,210.9
45.3583320366963,18.114581807022528,210.95
45.4799940432396,18.211578584971758,211.0
45.38564773065815,18.184406682786054,211.05
45.20878799470832,18.082022672010464,211.1
45.23676104561492,18.18782274454903,211.15
45.37961948506543,18.311886557569743,211.2
45.136234048601544,17.996998792597324,211.25
45.35317522295588,18.104353772276006,211.3
45.39341145045849,18.14430997760917,211.35
45.10228865722663,18.167306103422153,211.4
45.219115262608966,18.0356722344908,211.45
45.340090067836016,18.099104790395373,211.5
45.35592588448309,18.00890653664855,211.55
45.295168459057294,18.19708671647672,211.6
45.19641586654055,18.14303936012956,211.65
45.23860995386222,18.20414242333774,211.7
45.30452915015638,18.165212331577315,211.75
45.33539501080454,18.18484732685599,211.8
45.2178334804747,18.190520674355692,211.85
45.22389830975376,18.081855016795252,211.9
45.417878084275266,18.09045853628928,211.95
45.46930495008608,18.079686420055662,212.0
45.1533187223765,18.056838772902687,212.05
45.054531130479596,18.3468246374695,212.1
44.95292221861763,17.956096046452362,212.15
45.214383447070695,18.1970627525127,212.2
45.31707191911482,18.08938330319215,212.25
45.1119262152677,17.883225452385812,212.3
45.31744527762551,18.03000176615628,212.35
45.039694357839025,17.997663426292792,212.4
45.026225074963776,18.090038938237008,212.45
45.294645983780015,17.969228184431035,212.5
45.24265896682953,18.28612437334549,212.55
45.38654888777971,17.922845521308627,212.6
45.37374411574088,18.11713569138431,212.65
45.175148096494695,18.163606540979938,212.7
45.31738010297231,18.08308208342653,212.75
45.16598525452843,17.980770770154084,212.8
45.25299829211652,18.12609126186634,212.85
45.13666695211175,17.972820269474877,212.9
45.17494205585386,17.71757761121594,212.95
45.01171761846931,17.988863140487833,213.0
44.9110821613818,18.043008320891317,213.05
45.1063432165193,18.190449068366483,213.1
45.05610349022546,17.875874534311606,213.15
45.21965129777471,18.040006278366995,213.2
45.16548392717798,17.968435433173475,213.25
45.30334882566868,17.9658600962156,213.3
45.193104717577285,18.141242363088793,213.35
44.91558518463121,17.917891952442947,213.4
45.2116197681526,18.200930805797782,213.45
45.09219954628137,18.101843571295262,213.5
45.14507919428323,17.897931761474826,213.55
45.395622403016645,18.197594083325804,213.6
45.22116924912708,18.065458639867256,213.65
45.23536453018076,18.103443734181127,213.7
45.106042361401315,17.89234732670367,213.75
45.22919534081981,17.91159405757879,213.8
45.18290201584873,18.106984768865438,213.85
45.09488789525406,18.006371169367988,213.9
45.08148236888948,17.784390551275315,213.95
44.97395949590275,18.032618693946706,214.0
45.21831955860282,18.131990596336802,214.05
45.0888117713617,18.077372471101175,214.1
45.214574276032096,17.984309836473837,214.15
45.102541315941856,17.975311288407276,214.2
45.136218049537895,18.022087845766265,214.25
45.0769920055598,17.929430130432518,214.3
45.17250212129576,18.233893564018654,214.35
44.88203246761485,17.839230277094874,214.4
45.13287121826986,18.163185585187644,214.45
44.76299472051941,18.061795144598037,214.5
45.32122645308196,18.04147513839219,214.55
45.20527960387758,17.957372489089114,214.6
45.1819480130345,18.11951468029712,214.65
44.87871841747999,18.10384469238932,214.7
45.18205553468949,17.981203097215808,214.75
45.090346991858205,17.990994485308835,214.8
44.78483603440612,18.201045519193794,214.85
44.761161806589676,18.15297056630465,214.9
44.973780390002034,18.231686016564566,214.95
44.79199645772738,17.96148553495935,215.0
45.1526429589421,18.082842086046647,215.05
44.87556128330654,17.883995807534202,215.1
44.98967805090789,18.028816428073,215.15
45.17633909813696,18.072990306594612,215.2
44.960877421384495,18.17108434442682,215.25
44.747557928108584,18.050521716219027,215.3
44.90320716842956,18.260514056499893,215.35
45.0799762823097,17.90608471505266,215.4
44.96205803529442,18.21909837262779,215.45
45.13538203551531,17.94718013554096,215.5
45.0283554513504,17.89969555619011,215.55
44.79376741514862,17.8611363983301,215.6
44.87114011859886,18.072237425969615,215.65
44.91330363261326,17.82744867012118,215.7
45.070223852070534,17.70712167482526,215.75
44.9837178680307,17.7427207525253,215.8
44.85611062397184,17.779032606717188,215.85
45.00540585787776,17.901817187624033,215.9
44.92273832757382,17.864675269917463,215.95
44.936840611944376,18.13865467571964,216.0
44.91806296208553,17.950210117417868,216.05
44.840220153465715,17.960795855047508,216.1
44.99051869956438,18.11443531078522,216.15
44.87328073123621,17.899019075352374,216.2
44.946565029852664,18.075105966495382,216.25
44.75867702649207,17.89274450716471,216.3
44.959844968703784,18.0023855550253,216.35
44.84817326129012,18.009095524839847,216.4
44.88296238915741,18.208662698240143,216.45
44.80473527212781,17.994587845203334,216.5
44.66725348785801,17.93390187832671,216.55
44.87028933092427,18.20035619294585,216.6
44.807646720090894,17.813483256737804,216.65
44.75066030386673,17.86124797658148,216.7
44.765557248600764,17.78055670643516,216.75
44.831434409558824,17.869792923517384,216.8
44.88173311509468,17.94717399112441,216.85
44.71164341775297,17.97916682567948,216.9
44.87528101015021,17.918649544701452,216.95
44.920704461921595,17.915672311305784,217.0
44.894261849837704,17.824230263125077,217.05
44.8636753523542,17.90942931129042,217.1
44.917952202188154,18.057837388673292,217.15
44.802740406543556,17.981331796409567,217.2
44.75579394202275,18.052643443028522,217.25
44.983327041095635,17.88894666354943,217.3
44.68113739307674,17.6348349733912,217.35
45.145744396885,18.237374728266655,217.4
44.76582894185168,17.991400480200255,217.45
44.681243018389004,17.778698010071412,217.5
44.89134689966812,17.92917715348741,217.55
44.90240602394852,18.104183444405365,217.6
44.76610232223384,18.045584577099252,217.65
44.89076666188169,17.636255734930963,217.7
44.81901479218447,17.836197653354223,217.75
44.816707772266184,18.022884035178077,217.8
44.82688544536716,18.071770095329928,217.85
44.60790253876984,17.95813228846555,217.9
44.869236256353425,18.011484615087863,217.95
44.740526735311064,17.88045934893056,218.0
44.90096907975581,18.020915343383606,218.05
44.862357006923965,17.919871864189076,218.1
44.92194644960615,17.90059481830841,218.15
44.71693262838545,18.043314534408868,218.2
44.70526420723065,17.770137498542898,218.25
44.63564871596825,17.834934796971943,218.3
44.9092272201709,17.836246706182333,218.35
44.644975623453895,17.838718067448415,218.4
44.873256315892206,17.824140848164614,218.45
44.77862538353577,17.907689277182428,218.5
44.621431057235874,17.944353290126482,218.55
44.81559666605995,17.798569229638684,218.6
44.91272941304428,17.681286838709262,218.65
44.53929647145052,17.84064039782095,218.7
44.48250222488405,17.812832701366304,218.75
44.54896385349477,17.88481191541798,218.8
44.802784066857136,18.103693756782988,218.85
44.74386361434681,17.85182250370196,218.9
44.87952988616935,17.965128934227437,218.95
44.559098134327996,17.841938299073284,219.0
44.836182363405634,18.1134492005523,219.05
44.606183249637674,17.7644454035463,219.1
44.744093342832414,17.72257525739375,219.15
44.52482568268517,17.806853269724073,219.2
44.6215319282228,17.933565155968303,219.25
44.519016674207506,17.713098710697942,219.3
44.61728640897404,17.90837190385579,219.35
44.325434074676956,17.69081789214454,219.4
44.97663945636754,17.981689972631504,219.45
44.37562590016159,17.964343550554833,219.5
44.51079421514815,17.891878345233543,219.55
44.51969770586733,17.919697735207336,219.6
44.45276320219665,17.95520727409829,219.65
44.666146503559254,17.82661247690106,219.7
44.54905844120619,17.899854859353102,219.75
44.49659864196999,17.7203835871238,219.8
44.79626209011907,17.890276505819187,219.85
44.43349808747966,17.877160671857776,219.9
44.74762713888714,17.68283424045845,219.95
44.56873490044577,18.183243660851733,220.0
44.572531072660105,17.856275359657875,220.05
44.58560567433841,17.81421208858607,220.1
44.555555323079076,17.74567719455559,220.15
44.42918072876723,17.616074039953507,220.2
44.6893118722133,17.70001766071747,220.25
44.67636161202082,17.576044953983647,220.3
44.65427534146467,17.874859678375095,220.35
44.65435796553789,17.98289039671816,220.4
44.44938620941183,17.86638962588519,220.45
44.46926666955215,17.58491660883991,220.5
44.508110279853206,17.767193263665142,220.55
44.588643860140785,17.882620748747453,220.6
44.44598726436394,17.761963710921478,220.65
44.609938690856644,17.391720096336407,220.7
44.45383573848044,17.789579680708407,220.75
44.45850603883481,17.77110980372108,220.8
44.60207248601433,17.782056234812384,220.85
44.68980310675996,17.784267413599288,220.9
44.38283096127611,17.711847473704488,220.95
44.60964109966604,17.76900754412077,221.0
44.815819365696825,17.84014610161295,221.05
44.51543052991393,17.759151323773814,221.1
44.43938702316008,17.73280062121543,221.15
44.578725216968536,17.918697447112915,221.2
44.51732874485118,17.690658561118955,221.25
44.440710860314844,17.892308614398274,221.3
44.38065623009252,17.911807105466643,221.35
44.56943104746579,17.666807578371028,221.4
44.5008854985371,17.637009887535946,221.45
44.47471306535383,17.853017073345576,221.5
44.61986152607354,17.666220575946962,221.55
44.45899108092206,17.81299617828507,221.6
44.433609106038965,17.836702773146094,221.65
44.52655437138839,17.69115139818689,221.7
44.62568028120704,17.802759358861024,221.75
44.46556260077166,17.992461567097138,221.8
44.69275158281454,17.797974781057864,221.85
44.59218079826418,17.722657471169953,221.9
44.87942871367637,17.651673724723114,221.95
44.72033182356456,17.896934934550643,222.0
44.6831398336585,17.826672678405455,222.05
44.637755084847576,17.91503616724044,222.1
44.62959627084407,17.950856777229575,222.15
44.659954091052455,17.740666461676753,222.2
44.78079106714624,17.919148526153887,222.25
44.69885304269026,17.70427478394525,222.3
44.53605025967192,17.662532870305057,222.35
44.697268214036164,17.72349613157598,222.4
44.31161858184525,17.79486380792021,222.45
44.58083989604926,17.708566075168562,222.5
44.54776035990187,17.595333542982594,222.55
44.380091328418025,17.896766191895246,222.6
44.657867107583016,17.826077319528967,222.65
44.247480719790275,17.776462714388668,222.7
44.25128784780313,17.552190318809757,222.75
44.52211085078968,17.734813205339716,222.8
44.523517684169484,17.740485601764078,222.85
44.364215244699146,17.8478422158445,222.9
44.07923615613475,17.82160286410521,222.95
44.28026096799426,17.936198644095846,223.0
44.21917905987153,17.66505706065579,223.05
44.48026972716229,17.68197106926841,223.1
44.237402963742056,17.705982635611818,223.15
44.30981797449018,17.466097421279482,223.2
44.18515070676849,17.82046935745905,223.25
44.05450369155972,17.623547571934363,223.3
44.38837789212218,17.630902735527872,223.35
44.25268314919477,17.66667589465377,223.4
44.134224954862695,17.81023782487111,223.45
44.41739426416779,17.74985522936376,223.5
44.394560279462446,17.877466046854927,223.55
44.02824045740634,18.00674251980748,223.6
44.178135450840244,17.620379524929024,223.65
44.50815417776561,17.508197373439245,223.7
44.44583497873366,17.523659222908314,223.75
44.23365546845201,17.58062529850251,223.8
44.10870923743543,17.77337534679875,223.85
44.31653583294237,17.631829359289597,223.9
44.192270677991864,17.630981041320762,223.95
44.318241153703056,17.573702245377905,224.0
44.38721787884898,17.71977238809661,224.05
44.35480874644819,17.433625854824026,224.1
44.240950962087055,17.600829734311795,224.15
44.222006805056594,17.726834201306602,224.2
44.33366198623702,17.670268674385518,224.25
44.12111773615095,17.8175360146394,224.3
44.139112755727396,17.618472214794167,224.35
44.15911017457977,17.770125654295807,224.4
44.20671740204561,17.49389630518086,224.45
44.279124643898115,17.663100271023946,224.5
44.08112870147403,17.67527375309372,224.55
44.263515415217164,17.68610219244154,224.6
44.27298196965501,17.514747404481238,224.65
44.17885276308144,17.493045228402572,224.7
44.29303920091095,17.64030614473817,224.75
44.0941652080177,17.729000411963188,224.8
44.35678406007487,17.638195315749247,224.85
44.168245925590256,17.780218446234414,224.9
44.18558554181884,17.84403523638112,224.95
44.30286691888037,17.76742712345248,225.0
43.994549712755436,17.77329321171015,225.05
44.32115495026228,17.83382495396268,225.1
43.934394093218955,17.807201807323786,225.15
44.184595639446144,17.717103022403172,225.2
44.052784586610684,17.627088225177104,225.25
44.21686947911024,17.895795399307854,225.3
44.37488778470036,17.668572145597498,225.35
44.14100016593281,17.742964999840996,225.4
44.241210717270285,17.802363477076373,225.45
44.179583422155495,17.484548572244133,225.5
44.05230150830233,17.51900150225784,225.55
44.102221387390415,17.48224031426525,225.6
44.15200275665888,17.637576031522375,225.65
44.11293250544856,17.706954685772207,225.7
43.95758806183205,17.723624131968528,225.75
44.17769921774429,17.341473946201184,225.8
44.123047443546845,17.42120984859563,225.85
44.204823949945734,17.51810067425711,225.9
44.1097679868147,17.647378534449704,225.95
44.009238722315246,17.656540770698943,226.0
44.02755802584401,17.582137870939448,226.05
44.08936817699836,17.501053994478255,226.1
43.9729145805077,17.54663804832731,226.15
44.06421338460234,17.539479377955605,226.2
44.10617738240293,17.431174605951544,226.25
44.2203315552755,17.702900663952924,226.3
44.198725580935836,17.5502407472036,226.35
44.07967201074455,17.65706255179438,226.4
43.97194690197351,17.727572691972746,226.45
43.95427604279648,17.65402767699301,226.5
44.05012259739087,17.570253842198788,226.55
43.97683724398023,17.397417724602267,226.6
43.98240980757606,17.604318587005622,226.65
44.14977953185242,17.729779299718803,226.7
44.10758702312529,17.50104843837869,226.75
43.99578925849426,17.432300878240266,226.8
44.07297581030754,17.61034843915273,226.85
43.88567619420678,17.817794409102035,226.9
43.98955084857307,17.7562865556907,226.95
43.97848255313325,17.733511828445874,227.0
43.95100041499143,17.52344864409075,227.05
44.182212402257754,17.403950031591457,227.1
44.067165161588804,17.30964619952185,227.15
43.88987232512927,17.604367670382004,227.2
43.98768994477818,17.621335347080652,227.25
43.818668384836776,17.724986202871158,227.3
43.66526815885312,17.4137246631085,227.35
44.045650673129664,17.391596676459667,227.4
43.90150231322774,17.561904755288055,227.45
44.16124755541817,17.772935237669273,227.5
44.132990427492494,17.582766924800843,227.55
43.954935055154046,17.688730120850348,227.6
43.929793180039105,17.33854998471306,227.65
44.02275442049698,17.54090795325575,227.7
43.820872535779706,17.59882529359418,227.75
43.978777766921105,17.697590178114808,227.8
43.59267866875388,17.687263021467338,227.85
43.64393470043798,17.591512034669567,227.9
43.929567423649175,17.525424164972037,227.95
43.78271758236677,17.528558005965746,228.0
44.13467844990366,17.43006335138059,228.05
43.730310869043564,17.47951194719355,228.1
43.78463080958148,17.551153247835007,228.15
44.10372832872214,17.696290901620717,228.2
43.93419090672587,17.718736567987875,228.25
43.94495355759762,17.60189306814847,228.3
43.90401261542608,17.53108873433211,228.35
44.00765863419531,17.471970225297888,228.4
43.639231131564124,17.46544494879293,228.45
44.06143771157539,17.462478362689726,228.5
43.79899401018817,17.577820577094453,228.55
43.87524260416386,17.475170076311237,228.6
43.86837903719733,17.582245985384336,228.65
44.030629818648926,17.282508020609065,228.7
43.785377746280886,17.44091320061525,228.75
43.67772103770473,17.596832827801105,228.8
44.04510548098796,17.459608792285998,228.85
43.804650349133375,17.591177612475406,228.9
43.95556872406774,17.57526871175341,228.95
44.10265017521991,17.691569643688347,229.0
43.90919212091925,17.44991640383973,229.05
44.22048697989746,17.65958111304795,229.1
43.69919098013154,17.341481374630632,229.15
