,time,raw_signal,raw_isosbestic,trial_cue,lever1,lever2,shock
2433,121.65,63.18123918670179,51.35922336275027,False,False,False,False
2434,121.7,63.595250438416365,50.224655234477076,False,False,False,False
2435,121.75,64.2791452810922,51.34390652057113,False,False,False,False
2436,121.8,63.7234309539254,49.786042003859585,False,False,False,False
2437,121.85,64.14428539308751,51.241452837596256,False,False,False,False
2438,121.9,63.10052750834037,50.45249619729778,False,False,False,False
2439,121.95,62.77253857074308,50.61107128894323,False,False,False,False
2440,122.0,63.8692041625594,50.67092804415424,False,False,False,False
2441,122.05,63.84381106575245,50.99839855739043,False,False,False,False
2442,122.1,63.179004607786595,50.89731239171241,False,False,False,False
2443,122.15,63.17660258861503,51.53949597447795,False,False,False,False
2444,122.2,63.62067618686865,50.23386491116953,False,False,False,False
2445,122.25,63.74979114703824,50.84150265816608,False,False,False,False
2446,122.3,62.92758535160158,51.064454356852075,False,False,False,False
2447,122.35,63.57242696666228,50.549993124182,False,False,False,False
2448,122.4,62.931539668544524,50.88662344049495,False,False,False,False
2449,122.45,63.271599882277926,50.72359882311182,False,False,False,False
2450,122.5,63.042321701589614,51.66617313647096,False,False,False,False
2451,122.55,63.55411442355501,51.20290690723405,False,False,False,False
2452,122.6,63.357443219654485,50.92731283638631,False,False,False,False
2453,122.65,64.28114101027641,51.86578111273542,False,False,False,False
2454,122.7,64.03424389381163,50.69535452094923,False,False,False,False
2455,122.75,62.99329952639697,51.303361160601284,False,False,False,False
2456,122.8,64.17069090744909,50.514277338873,False,False,False,False
2457,122.85,63.591163178704925,50.68636206730722,False,False,False,False
2458,122.9,64.11045389685144,50.758150366577006,False,False,False,False
2459,122.95,62.91638825189272,50.68435440159521,False,False,False,False
2460,123.0,64.07838512017494,51.097802748747185,False,False,False,False
2461,123.05,64.85407558896544,50.64927439719814,False,False,False,False
2462,123.1,63.984519075185496,50.89737521647897,False,False,False,False
2463,123.15,63.33180749773693,50.307056039178,False,False,False,False
2464,123.2,64.23205049544063,50.13000998146802,False,False,False,False
2465,123.25,63.453668300629474,50.613601937753934,False,False,False,False
2466,123.3,63.831392904597976,50.38337328228651,False,False,False,False
2467,123.35,64.91004521226576,50.963602082686016,False,False,False,False
2468,123.4,63.453284091615046,50.82471936604498,False,False,False,False
2469,123.45,63.84722831603757,50.394720303194475,False,False,False,False
2470,123.5,64.69901008432423,50.71014686899931,False,False,False,False
2471,123.55,63.9266317904586,50.54214571620584,False,False,False,False
2472,123.6,63.84750066049461,49.948075063158115,False,False,False,False
2473,123.65,62.52061919752578,50.48768885310605,False,False,False,False
2474,123.7,62.95647410996993,50.44009620156007,False,False,False,False
2475,123.75,63.84032618578534,51.02697402196883,False,False,False,False
2476,123.8,63.37206551378391,49.65553711521357,False,False,False,False
2477,123.85,63.16744509957316,50.16904686270383,False,False,False,False
2478,123.9,63.90776437155552,50.99205227883893,False,False,False,False
2479,123.95,63.6070334823654,50.37955593182715,False,False,False,False
2480,124.0,62.84442197795817,50.915350317888915,False,False,False,False
2481,124.05,63.64818285580821,50.74573627789245,False,False,False,False
2482,124.1,62.64422984945214,50.84387201511022,False,False,False,False
2483,124.15,62.330615803342354,50.26362728545351,False,False,False,False
2484,124.2,63.36027047945475,49.67346970849052,False,False,False,False
2485,124.25,62.370849337074404,50.27889005655494,False,False,False,False
2486,124.3,62.27355009066322,50.62326254396773,False,False,False,False
2487,124.35,62.29651617336837,50.93113651471473,False,False,False,False
2488,124.4,63.09597524197098,49.87665570760941,False,False,False,False
2489,124.45,63.32351956090594,50.07755889482066,False,False,False,False
2490,124.5,62.65684201400878,50.0612478162799,False,False,False,False
2491,124.55,62.23727777604131,51.090726305845656,False,False,False,False
2492,124.6,62.061097861343015,50.19265550964652,False,False,False,False
2493,124.65,62.125609852946084,50.40969272168155,False,False,False,False
2494,124.7,63.066520732183946,50.252515001870655,False,False,False,False
2495,124.75,62.16600318254587,48.98278322093305,False,False,False,False
2496,124.8,62.809458136781814,50.423611538136136,False,False,False,False
2497,124.85,61.79308879813514,50.052465442912776,False,False,False,False
2498,124.9,63.2324102881856,49.70609658927838,False,False,False,False
2499,124.95,62.6352376922583,51.147708372514366,False,False,False,False
2500,125.0,61.87420480933549,50.88406079279484,False,False,False,False
2501,125.05,62.39859946389265,50.202153322147666,False,False,False,False
2502,125.1,62.669409549966986,50.18232819674954,False,False,False,False
2503,125.15,62.12543046723392,50.718903217279504,False,False,False,False
2504,125.2,62.86331475151741,50.51306720197474,False,False,False,False
2505,125.25,63.48455771442927,49.83037645253773,False,False,False,False
2506,125.3,63.040926942763036,50.055924527444176,False,False,False,False
2507,125.35,62.74470851686824,50.406787181034495,False,False,False,False
2508,125.4,63.294116321790405,49.627628222792325,False,False,False,False
2509,125.45,62.868223075281136,51.287954786358235,False,False,False,False
2510,125.5,62.54794930985688,50.4451300650369,False,False,False,False
2511,125.55,62.6387788855452,49.73973728873733,False,False,False,False
2512,125.6,62.72653156026098,52.185393144673185,False,False,False,False
2513,125.65,62.968226286304656,49.60255458266059,False,False,False,False
2514,125.7,62.207124557923365,50.52685040803756,False,False,False,False
2515,125.75,63.2344716199158,49.51109207671631,False,False,False,False
2516,125.8,63.326162842355394,49.6807652008188,False,False,False,False
2517,125.85,63.77906744988617,50.112995985711024,False,False,False,False
2518,125.9,61.67926113948772,49.98077223256315,False,False,False,False
2519,125.95,62.61548726531216,49.74177591155694,False,False,False,False
2520,126.0,62.05769845151654,49.96430106957081,False,False,False,False
2521,126.05,62.799712261508496,50.30028524601788,False,False,False,False
2522,126.1,63.20170770474421,50.547330449904514,False,False,False,False
2523,126.15,62.424261017988265,51.49030520048567,False,False,False,False
2524,126.2,62.248257334039906,50.34988342775322,False,False,False,False
2525,126.25,62.09502513977966,49.70773246442931,False,False,False,False
2526,126.3,62.27252385647847,49.50714122557392,False,False,False,False
2527,126.35,62.418558669994894,50.22522445050735,False,False,False,False
2528,126.4,62.486730132313596,49.755802036973286,False,False,False,False
2529,126.45,62.92155922121164,49.32940354437993,False,False,False,False
2530,126.5,62.051593927974835,49.07944437082194,False,False,False,False
2531,126.55,62.6476802319449,49.57614360935077,False,False,False,False
2532,126.6,61.8087408448004,49.148823700305016,False,False,False,False
2533,126.65,61.33023338814659,50.007606061482036,False,False,False,False
2534,126.7,62.475179075928025,49.13288413825903,False,False,False,False
2535,126.75,62.07905674091125,49.991247459417124,False,False,False,False
2536,126.8,61.668337227983805,50.51641972051458,False,False,False,False
2537,126.85,61.41078869254362,49.749049387991725,False,False,False,False
2538,126.9,61.729351243806555,48.73448651563227,False,False,False,False
2539,126.95,61.95161308988506,50.53289365470248,False,False,False,False
2540,127.0,61.973081893317016,49.83004284735994,False,False,False,False
2541,127.05,61.12424708331236,50.16230017300352,False,False,False,False
2542,127.1,61.15003604846888,49.0413299100522,False,False,False,False
2543,127.15,62.04493929780175,50.452414035916725,False,False,False,False
2544,127.2,62.18876419641154,48.755509322900096,False,False,False,False
2545,127.25,61.40167847025091,48.91406042829421,False,False,False,False
2546,127.3,61.24533325810268,50.461203674408594,False,False,False,False
2547,127.35,61.88981959230309,49.0959457342223,False,False,False,False
2548,127.4,60.834700011385266,50.19209763128504,False,False,False,False
2549,127.45,61.56618446089723,49.98405934792594,False,False,False,False
2550,127.5,62.177574434281425,50.05902415803926,False,False,False,False
2551,127.55,61.79157906508531,50.246971381750136,False,False,False,False
2552,127.6,61.31904447417696,49.168573272339536,False,False,False,False
2553,127.65,62.746980365562045,50.50778448177344,False,False,False,False
2554,127.7,61.96705146768464,49.61988627166535,False,False,False,False
2555,127.75,62.11378603200589,49.97108452237986,False,False,False,False
2556,127.8,62.39849188779184,50.51297747602157,False,False,False,False
2557,127.85,61.93977815097238,49.866950134223366,False,False,False,False
2558,127.9,61.725279044319116,50.97493019494804,False,False,False,False
2559,127.95,62.57569585832842,48.63999204694369,False,False,False,False
2560,128.0,61.59348479632422,50.77016085603993,False,False,False,False
2561,128.05,62.493549691660405,49.51838438933956,False,False,False,False
2562,128.1,61.52259068666942,49.02211684334555,False,False,False,False
2563,128.15,61.67147761054498,50.96566553641965,False,False,False,False
2564,128.2,62.24025776792642,49.04206809195428,False,False,False,False
2565,128.25,62.80373372668257,49.225423957478434,False,False,False,False
2566,128.3,62.31478343949575,50.086182490098906,False,False,False,False
2567,128.35,61.202229098370054,50.010199406640865,False,False,False,False
2568,128.4,62.44135671862377,49.47951578368156,False,False,False,False
2569,128.45,61.67869749380227,49.036127735899186,False,False,False,False
2570,128.5,62.44220992067026,49.54108487846861,False,False,False,False
2571,128.55,62.05893022236933,49.612678346466765,False,False,False,False
2572,128.6,61.26708607402334,49.23916465751104,False,False,False,False
2573,128.65,62.16164430813144,49.51902332215989,False,False,False,False
2574,128.7,61.37040230460199,50.39209610757011,False,False,False,False
2575,128.75,62.621831024777535,50.000165482493415,False,False,False,False
2576,128.8,61.17128241530231,50.277166318196194,False,False,False,False
2577,128.85,61.84672651438623,49.50858916917989,False,False,False,False
2578,128.9,61.48615367786777,49.19265216747304,False,False,False,False
2579,128.95,62.71706661678683,50.60003274076205,False,False,False,False
2580,129.0,61.2734837250333,49.423476135447366,False,False,False,False
2581,129.05,63.23115788050775,49.126079038423,False,False,False,False
2582,129.1,61.798058094665116,49.933319929914695,False,False,False,False
2583,129.15,61.71797781654998,49.64066014271591,False,False,False,False
2584,129.2,62.30029289218394,49.34490226990687,False,False,False,False
2585,129.25,62.04828478428258,49.11830623574453,False,False,False,False
2586,129.3,61.74236843935226,49.06491159096535,False,False,False,False
2587,129.35,61.76759867012731,49.90139248854298,False,False,False,False
2588,129.4,61.86996005611594,49.20789547736115,False,False,False,False
2589,129.45,61.66823722588255,50.332578641990196,False,False,False,False
2590,129.5,62.54265593167855,50.2906580542328,False,False,False,False
2591,129.55,62.04985118152121,49.920609533799144,False,False,False,False
2592,129.6,62.41220436957199,49.8861061814325,False,False,False,False
2593,129.65,61.85731460887221,50.62836270149915,False,False,False,False
2594,129.7,62.52231017598819,50.39422652963772,False,False,False,False
2595,129.75,61.74740961960892,50.487284027766,False,False,False,False
2596,129.8,61.5349037879072,50.17381401124713,False,False,False,False
2597,129.85,61.80746071769002,49.50157387667285,False,False,False,False
2598,129.9,62.79074044903529,50.83109700275776,False,False,False,False
2599,129.95,61.83173029840696,49.796421218169485,False,False,False,False
2600,130.0,61.75191176702439,49.58057346793632,False,False,False,False
2601,130.05,62.12635212732032,49.57930950726924,False,False,False,False
2602,130.1,62.00387929142152,49.43385936503114,False,False,False,False
2603,130.15,61.542504939516576,49.86986466023482,False,False,False,False
2604,130.2,61.386463188158835,49.24335893645086,False,False,False,False
2605,130.25,62.305492263204464,49.379120308951094,False,False,False,False
2606,130.3,61.37452714114375,50.24960200047394,False,False,False,False
2607,130.35,62.30740533612879,49.922045204965144,False,False,False,False
2608,130.4,61.651324421266324,50.07824369503457,False,False,False,False
2609,130.45,60.70515234656227,48.9258745282342,False,False,False,False
2610,130.5,62.10594916244177,50.93097727824589,False,False,False,False
2611,130.55,62.184286518979846,49.38383008113349,False,False,False,False
2612,130.6,62.067919100854766,49.53181032447381,False,False,False,False
2613,130.65,61.61093929658581,49.567449865294144,False,False,False,False
2614,130.7,61.58123834761743,49.77249221433725,False,False,False,False
2615,130.75,61.53933882902421,49.67278036608432,False,False,False,False
2616,130.8,61.2047905929739,49.26638728618998,False,False,False,False
2617,130.85,61.793198104842965,49.07185514542532,False,False,False,False
2618,130.9,61.50086596029792,49.19936342555256,False,False,False,False
2619,130.95,61.21315606689425,48.14493436745146,False,False,False,False
2620,131.0,61.208729294297584,50.284391164829024,False,False,False,False
2621,131.05,61.66799903659949,50.65422432453181,False,False,False,False
2622,131.1,62.05861866385661,50.22061074126368,False,False,False,False
2623,131.15,61.51653380798755,49.92337092731985,False,False,False,False
2624,131.2,60.85513739354252,49.81763918822506,False,False,False,False
2625,131.25,61.54729416118749,49.48662529283132,False,False,False,False
2626,131.3,61.63911787630337,49.544352550643204,False,False,False,False
2627,131.35,61.72517400628429,49.128955108004206,False,False,False,False
2628,131.4,61.69090880659807,49.03943841669146,False,False,False,False
2629,131.45,61.52690277842963,48.237169115414666,False,False,False,False
2630,131.5,62.826662987158194,49.12827984942995,False,False,False,False
2631,131.55,60.826310541353166,49.17185944208554,False,False,False,False
2632,131.6,62.157547313695765,49.26720652819041,False,False,False,False
2633,131.65,61.65871872042685,49.35491997507978,False,False,False,False
2634,131.7,62.54529961121758,49.2309181256978,False,False,False,False
2635,131.75,60.57772932211294,49.12872866407821,False,False,False,False
2636,131.8,62.079330217367,48.75831123847968,False,False,False,False
2637,131.85,62.213178665381754,49.118134070635826,False,False,False,False
2638,131.9,61.37510215025205,49.235733862538034,False,False,False,False
2639,131.95,61.03304652841817,48.59309151436213,False,False,False,False
2640,132.0,62.434921631082396,48.88432710291057,False,False,False,False
2641,132.05,60.97284747941865,48.12214739830768,False,False,False,False
2642,132.1,61.920319895382804,49.80959101999978,False,False,False,False
2643,132.15,62.18071423911875,48.164517091971334,False,False,False,False
2644,132.2,60.98911754695366,49.234673396653996,False,False,False,False
2645,132.25,61.1074094134388,49.123554834146994,False,False,False,False
2646,132.3,61.93166635037832,48.26671450686907,False,False,False,False
2647,132.35,60.96865005525307,49.3354730157258,False,False,False,False
2648,132.4,60.78499470792109,48.82293465665396,False,False,False,False
2649,132.45,59.71038649994382,48.112237208312635,False,False,False,False
2650,132.5,61.61447551713238,48.39464704844466,False,False,False,False
2651,132.55,60.79810149144761,48.40319255246578,False,False,False,False
2652,132.6,61.33455675741267,48.85402990143502,False,False,False,False
2653,132.65,60.74040967478744,48.82227565023347,False,False,False,False
2654,132.7,61.152307051155574,48.21683567505242,False,False,False,False
2655,132.75,61.24870229942698,48.66153099520366,False,False,False,False
2656,132.8,60.059233063476945,48.28089885523658,False,False,False,False
2657,132.85,60.405818311764364,48.54269652733382,False,False,False,False
2658,132.9,60.81944839558361,48.557645548525784,False,False,False,False
2659,132.95,61.14203131554376,48.73714374932599,False,False,False,False
2660,133.0,60.379616260270936,48.05754402308733,False,False,False,False
2661,133.05,60.25368088623546,47.47418964726602,False,False,False,False
2662,133.1,60.25618942296115,48.193081709349485,False,False,False,False
2663,133.15,59.68733766778385,48.288284221086975,False,False,False,False
2664,133.2,59.83242627325299,47.11552757945785,False,False,False,False
2665,133.25,59.78813200761078,47.96196018289127,False,False,False,False
2666,133.3,60.487824054931416,47.6063211153299,False,False,False,False
2667,133.35,60.656720827698635,47.67185340272631,False,False,False,False
2668,133.4,59.149815696145104,47.52353672079865,False,False,False,False
2669,133.45,60.030810110390476,48.19272501571974,False,False,False,False
2670,133.5,59.74061403838144,47.27531735231113,False,False,False,False
2671,133.55,59.361306762713525,48.11605816302607,False,False,False,False
2672,133.6,59.087089798350405,48.312148169089944,False,False,False,False
2673,133.65,59.63527114900263,48.48414532668226,False,False,False,False
2674,133.7,59.09032428608673,47.82277332160331,False,False,False,False
2675,133.75,59.50546185235012,48.31256440960844,False,False,False,False
2676,133.8,58.81308798643199,47.525236787107865,False,False,False,False
2677,133.85,58.70896659806771,47.58681327740166,False,False,False,False
2678,133.9,59.78269788621733,47.994557539664356,False,False,False,False
2679,133.95,59.34880125774193,47.54242219670692,False,False,False,False
2680,134.0,59.121780418257266,47.130913430569855,False,False,False,False
2681,134.05,58.7810163112292,46.94058038840817,False,False,False,False
2682,134.1,59.355475787600035,47.84888297122747,False,False,False,False
2683,134.15,58.96433283182239,47.54337648604238,False,False,False,False
2684,134.2,59.25739300221425,47.267752277966764,False,False,False,False
2685,134.25,58.75916032117886,47.69308809606129,False,False,False,False
2686,134.3,58.47358283998708,46.72270242277443,False,False,False,False
2687,134.35,58.5916923210554,47.47638995577661,False,False,False,False
2688,134.4,59.01234022130737,47.21232995331648,False,False,False,False
2689,134.45,58.25785160482532,46.71445226071241,False,False,False,False
2690,134.5,59.514412218331934,46.84639335978022,False,False,False,False
2691,134.55,58.03500084648753,47.836300389437845,False,False,False,False
2692,134.6,58.5058601678227,46.895054224437274,False,False,False,False
2693,134.65,59.11384613421173,47.086752064728856,False,False,False,False
2694,134.7,58.73364170958818,47.383872356875294,False,False,False,False
2695,134.75,58.39359550920347,46.924070041072625,False,False,False,False
2696,134.8,59.040635044773644,48.059554676858504,False,False,False,False
2697,134.85,57.95963101208071,47.39153339569367,False,False,False,False
2698,134.9,58.342258351880645,46.78088019271884,False,False,False,False
2699,134.95,57.718835461666096,47.02969739407111,False,False,False,False
2700,135.0,58.85771899709629,44.54043725355634,False,False,False,False
2701,135.05,58.62491898872579,47.160368506228224,False,False,False,False
2702,135.1,58.646317369050976,47.99074947589853,False,False,False,False
2703,135.15,58.409687457067335,46.95079068238457,False,False,False,False
2704,135.2,58.37851280948219,46.560405188246285,False,False,False,False
2705,135.25,58.386821648371274,46.9127834663428,False,False,False,False
2706,135.3,58.41690073646978,45.88614384805071,False,False,False,False
2707,135.35,58.470836392442806,47.521236526109355,False,False,False,False
2708,135.4,57.85236370304931,46.529096174781316,False,False,False,False
2709,135.45,57.09831236772228,46.31406298252405,False,False,False,False
2710,135.5,59.37834897145721,46.44665813614246,False,False,False,False
2711,135.55,57.95832889129591,46.84211416701973,False,False,False,False
2712,135.6,58.18373153486349,47.04412392351946,False,False,False,False
2713,135.65,58.878152313081685,46.744668064634986,False,False,False,False
2714,135.7,58.471274260357916,47.05706701607174,False,False,False,False
2715,135.75,57.367505334078984,46.86754035676405,False,False,False,False
2716,135.8,57.68497692484965,45.94722245616971,False,False,False,False
2717,135.85,58.70314684657534,46.987615879694935,False,False,False,False
2718,135.9,58.54058650326378,46.71720376050718,False,False,False,False
2719,135.95,57.9491516279729,46.40314315582598,False,False,False,False
2720,136.0,58.24913480732672,47.14139882295672,False,False,False,False
2721,136.05,58.248688260085835,46.46658988835166,False,False,False,False
2722,136.1,58.445996920360884,46.86164580712144,False,False,False,False
2723,136.15,58.586053197273046,45.7287272322209,False,False,False,False
2724,136.2,58.02712710084068,47.22619043347006,False,False,False,False
2725,136.25,58.49592289706182,47.344156044927104,False,False,False,False
2726,136.3,58.44437262104278,45.98335800252603,False,False,False,False
2727,136.35,58.7789152008079,45.98271059133265,False,False,False,False
2728,136.4,58.67869571627535,46.628141997687614,False,False,False,False
2729,136.45,58.58871338359006,47.32165533952056,False,False,False,False
2730,136.5,58.16229872689901,46.98158080768248,False,False,False,False
2731,136.55,58.204373569315344,46.52961138797102,False,False,False,False
2732,136.6,57.85772684432888,46.55125919240653,False,False,False,False
2733,136.65,44.3417854943997,34.82096929457798,False,False,False,False
2734,136.7,43.84607398012206,35.68534372669508,False,False,False,False
2735,136.75,44.43692516409604,34.93838612828446,False,False,False,False
2736,136.8,44.99582471650122,36.07862148441467,False,False,False,False
2737,136.85,44.319580938360616,35.56889509121601,False,False,False,False
2738,136.9,44.04522025598488,34.596025262959856,False,False,False,False
2739,136.95,44.56537610281529,35.47531037328341,False,False,False,False
2740,137.0,44.868928520189705,35.432205782146575,False,False,False,False
2741,137.05,43.84896964191275,34.68601313820595,False,False,False,False
2742,137.1,44.419510964264674,35.10270514738662,False,False,False,False
2743,137.15,44.54666506527581,35.758396617274975,False,False,False,False
2744,137.2,44.175839991976424,35.63846447258597,False,False,False,False
2745,137.25,44.60453702920638,35.4769762839544,False,False,False,False
2746,137.3,43.65579964221194,35.33942037287612,False,False,False,False
2747,137.35,44.619983912158425,34.88472935523862,False,False,False,False
2748,137.4,45.31679388302906,35.32900183738293,False,False,False,False
2749,137.45,44.71986692909117,35.651598009505214,False,False,False,False
2750,137.5,44.49955681445178,35.38485354172236,False,False,False,False
2751,137.55,43.905909033649486,35.906475131613824,False,False,False,False
2752,137.6,44.35212617973223,34.954709144877846,False,False,False,False
2753,137.65,44.66920412807951,35.51051129026148,False,False,False,False
2754,137.7,44.67051911111806,35.61896967065023,False,False,False,False
2755,137.75,44.166759869207425,36.04231855973772,False,False,False,False
2756,137.8,44.7736145658671,35.889677621668255,False,False,False,False
2757,137.85,44.29822888289849,35.12540728556619,False,False,False,False
2758,137.9,44.52098129651856,36.129604444486404,False,False,False,False
2759,137.95,45.28792879659665,35.35558195080157,False,False,False,False
2760,138.0,44.72226647101219,35.324735579131726,False,False,False,False
2761,138.05,44.648805018652105,35.479454038755,False,False,False,False
2762,138.1,44.36614516526903,35.67919690236308,False,False,False,False
2763,138.15,44.633653948124596,36.27337839757993,False,False,False,False
2764,138.2,44.72001086749445,35.91264176737724,False,False,False,False
2765,138.25,45.44002016212983,36.256258340036084,False,False,False,False
2766,138.3,45.09598788843355,36.14700878257759,False,False,False,False
2767,138.35,45.63546870897362,36.30349988641426,False,False,False,False
2768,138.4,44.52018099928634,35.85487218778014,False,False,False,False
2769,138.45,45.733369822816684,34.61856400074245,False,False,False,False
2770,138.5,45.109552868077095,36.577085834736664,False,False,False,False
2771,138.55,45.294077042211946,35.93921773504429,False,False,False,False
2772,138.6,45.22759298226148,36.48200414912294,False,False,False,False
2773,138.65,46.40597529345034,34.66374496539238,False,False,False,False
2774,138.7,45.16200048060471,36.62762475999977,False,False,False,False
2775,138.75,46.412522191223,36.9427785934147,False,False,False,False
2776,138.8,45.86551964810671,36.98531034779979,False,False,False,False
2777,138.85,44.97854456251222,35.40134392690137,False,False,False,False
2778,138.9,44.9976496975222,35.031372661622086,False,False,False,False
2779,138.95,45.630538272863305,35.56210522107822,False,False,False,False
2780,139.0,45.563362280985906,36.14801286486554,False,False,False,False
2781,139.05,45.29942566905816,36.523499536081346,False,False,False,False
2782,139.1,45.342579346797585,35.94698758504499,False,False,False,False
2783,139.15,46.40532416109013,36.564332787276975,False,False,False,False
2784,139.2,45.65716522614402,35.98913954816942,False,False,False,False
2785,139.25,45.92198795617637,36.114936480174805,False,False,False,False
2786,139.3,45.72230598969704,36.20844520047026,False,False,False,False
2787,139.35,45.59793685367232,35.63556606237871,False,False,False,False
2788,139.4,46.75408539775607,36.15735573080644,False,False,False,False
2789,139.45,45.97690855450402,36.2270492633836,False,False,False,False
2790,139.5,46.95317339759296,36.175857709747014,False,False,False,False
2791,139.55,45.93873582629689,36.013097216497286,False,False,False,False
2792,139.6,45.389965163061625,36.55542571792259,False,False,False,False
2793,139.65,46.43198737378721,35.62697079823701,False,False,False,False
2794,139.7,45.744816210816765,36.946974851972634,False,False,False,False
2795,139.75,46.45080951318712,37.23506504778134,False,False,False,False
2796,139.8,45.42842618960172,36.481000894799756,False,False,False,False
2797,139.85,44.90116449556859,36.771522046574205,False,False,False,False
2798,139.9,45.74169883376704,36.842296217166364,False,False,False,False
2799,139.95,46.60961468147594,37.17016232709985,False,False,False,False
2800,140.0,45.45013740143857,36.61887236134236,False,False,False,False
2801,140.05,46.102946438010036,37.14924526486327,False,False,False,False
2802,140.1,45.48143253841482,36.97200442502557,False,False,False,False
2803,140.15,46.363144723832995,36.233160670800174,False,False,False,False
2804,140.2,45.6437995544863,36.222465782325756,False,False,False,False
2805,140.25,46.1833757472235,36.01094220354768,False,False,False,False
2806,140.3,45.76972854665932,36.0289124741398,False,False,False,False
2807,140.35,45.483435269978806,36.67021408125763,False,False,False,False
2808,140.4,44.94508681794605,36.80868134363949,False,False,False,False
2809,140.45,45.28118886894276,36.460881922313746,False,False,False,False
2810,140.5,45.92345184353492,36.57513857602354,False,False,False,False
2811,140.55,46.24131789336444,36.27214550584953,False,False,False,False
2812,140.6,46.99609215540382,37.330303894722775,False,False,False,False
2813,140.65,45.808778173681354,36.99904666811778,False,False,False,False
2814,140.7,45.804788300227955,37.274211555107954,False,False,False,False
2815,140.75,45.47054039310703,36.760854612222424,False,False,False,False
2816,140.8,46.59188479765803,36.74695625067216,False,False,False,False
2817,140.85,46.49474471163811,36.9604193357744,False,False,False,False
2818,140.9,46.36165179088183,36.34911492136233,False,False,False,False
2819,140.95,46.416676362457885,37.12121577163257,False,False,False,False
2820,141.0,45.977789774651754,37.02300015777353,False,False,False,False
2821,141.05,46.91937408086547,36.42822421580208,False,False,False,False
2822,141.1,45.814260870261656,36.841449437227354,False,False,False,False
2823,141.15,45.92547170743333,36.8979943768933,False,False,False,False
2824,141.2,45.699293847676735,36.627583192394894,False,False,False,False
2825,141.25,46.164141384991346,37.80698684972503,False,False,False,False
2826,141.3,45.770076582134706,37.69267733880673,False,False,False,False
2827,141.35,45.95234144739868,37.065217477291846,False,False,False,False
2828,141.4,45.670662663588544,37.54373931927856,False,False,False,False
2829,141.45,45.875366206501795,37.0315000121733,False,False,False,False
2830,141.5,45.51245693988625,37.14684732036521,False,False,False,False
2831,141.55,46.37155275532335,37.61087636390125,False,False,False,False
2832,141.6,46.01167482239928,36.749473758591286,False,False,False,False
2833,141.65,47.042893626967974,36.93817639996306,False,False,False,False
2834,141.7,46.70299036603412,37.31571084478197,False,False,False,False
2835,141.75,46.35842053121775,36.821437221625935,False,False,False,False
2836,141.8,46.577317489273064,37.53160911809447,False,False,False,False
2837,141.85,46.626498839238174,37.794356123709804,False,False,False,False
2838,141.9,45.95711398381622,37.640878909327164,False,False,False,False
2839,141.95,46.256786504309126,37.694747280331725,False,False,False,False
2840,142.0,46.88277205676853,36.96445193656986,False,False,False,False
2841,142.05,46.97384701489671,37.44780706929118,False,False,False,False
2842,142.1,46.03329336692618,37.85513324585646,False,False,False,False
2843,142.15,47.61425223222493,36.86358261380906,False,False,False,False
2844,142.2,45.66641193726195,36.7531759085156,False,False,False,False
2845,142.25,45.310120831575865,37.39992506903171,False,False,False,False
2846,142.3,47.377435003004905,37.24240295428704,False,False,False,False
2847,142.35,46.9124706454882,38.14845746702715,False,False,False,False
2848,142.4,46.63304661847786,37.94046484429055,False,False,False,False
2849,142.45,47.05056249183393,37.52627554925456,False,False,False,False
2850,142.5,46.18191960395059,37.3575447392592,False,False,False,False
2851,142.55,45.55931158531397,37.20731689306279,False,False,False,False
2852,142.6,46.410279210699294,36.841655722116094,False,False,False,False
2853,142.65,46.45183499906154,37.14750573178158,False,False,False,False
2854,142.7,46.27303030195221,36.78557442906284,False,False,False,False
2855,142.75,46.55278973904538,37.226801069864955,False,False,False,False
2856,142.8,46.440710712796836,37.22492890763364,False,False,False,False
2857,142.85,46.577612272589484,37.67553051605973,False,False,False,False
2858,142.9,47.01639285683471,37.931313036462996,False,False,False,False
2859,142.95,47.0885802732214,37.762616682625804,False,False,False,False
2860,143.0,46.899535150812234,37.6424696991534,False,False,False,False
2861,143.05,45.494941036934115,37.750336872960965,False,False,False,False
2862,143.1,46.31161436887329,37.40589214835001,False,False,False,False
2863,143.15,46.31411028301657,38.50204195362057,False,False,False,False
2864,143.2,47.3365086145099,37.713190809611554,False,False,False,False
2865,143.25,46.35695618994953,37.1051473125601,False,False,False,False
2866,143.3,45.91934037011436,37.06069678870047,False,False,False,False
2867,143.35,47.0728884156012,37.056158962137665,False,False,False,False
2868,143.4,46.81595619549878,37.42959601358948,False,False,False,False
2869,143.45,47.963326530999325,36.71273400583836,False,False,False,False
2870,143.5,46.01565918133008,37.30739491017886,False,False,False,False
2871,143.55,46.58893821205405,36.05371631921933,False,False,False,False
2872,143.6,46.16633377193598,37.943756935076884,False,False,False,False
2873,143.65,46.22767133830519,37.30878403506016,False,False,False,False
2874,143.7,46.276947873662,38.65015907671092,False,False,False,False
2875,143.75,46.01129198624512,37.23577755579013,False,False,False,False
2876,143.8,46.664238146439246,37.26868593905294,False,False,False,False
2877,143.85,46.54510668994978,36.787590380695825,False,False,False,False
2878,143.9,46.35585632599105,37.037679629180246,False,False,False,False
2879,143.95,47.22782461815097,38.166349306575675,False,False,False,False
2880,144.0,46.64719068324521,37.34854148490422,False,False,False,False
2881,144.05,46.859837218815024,37.715744672366704,False,False,False,False
2882,144.1,46.503442620614244,37.24598517111946,False,False,False,False
